id_cliente,cancelamento,genero,idoso,possui_conjuge,possui_dependentes,meses_como_cliente,servico_telefonico,multiplas_linhas,servico_internet,seguranca_online,backup_online,protecao_dispositivo,suporte_tecnico,tv_streaming,filmes_streaming,tipo_contrato,fatura_online,metodo_pagamento,custo_mensal,custo_total,contas_diarias
3391-JSQEW,0,1,0,1,0,40,1,0,DSL,No,1,0,0,0,0,Month-to-month,1,Mailed check,50.15,2058.0,1.6716666666666666
3392-EHMNK,0,0,0,1,1,67,1,1,Fiber optic,No,1,0,1,1,0,Two year,0,Credit card (automatic),94.1,6302.0,3.1366666666666663
3393-FMZPV,1,0,0,0,0,25,1,1,Fiber optic,No,1,0,0,1,1,Month-to-month,1,Electronic check,100.25,2387.0,3.341666666666667
3394-UQYIB,0,0,1,1,0,2,1,0,DSL,No,1,0,0,0,0,Month-to-month,0,Credit card (automatic),50.15,115.0,1.6716666666666666
3396-DKDEL,0,0,0,1,1,70,1,1,Fiber optic,Yes,1,1,1,1,1,Two year,1,Credit card (automatic),115.15,8250.0,3.8383333333333334
3397-AVTKU,0,1,0,0,0,43,1,0,DSL,No,1,0,0,0,1,Two year,1,Electronic check,60.0,2548.0,2.0
3398-FSHON,1,0,1,0,0,12,1,1,Fiber optic,No,1,0,0,1,0,Month-to-month,1,Electronic check,91.3,1094.0,3.0433333333333334
3398-GCPMU,0,0,1,1,1,72,1,1,DSL,Yes,1,1,1,1,1,Two year,1,Credit card (automatic),89.55,6448.0,2.985
3398-ZOUAA,1,1,1,1,0,21,1,0,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,69.1,1474.0,2.3033333333333332
3399-BMLVW,0,1,0,1,1,51,1,0,DSL,Yes,1,0,1,0,0,Two year,0,Credit card (automatic),60.5,3121.0,2.0166666666666666
3400-ESFUW,1,1,0,1,1,55,1,0,DSL,Yes,1,0,1,0,0,Two year,0,Bank transfer (automatic),57.55,3046.0,1.9183333333333332
3401-URHDA,0,1,0,0,0,51,1,1,DSL,Yes,0,0,1,0,0,One year,0,Credit card (automatic),59.9,3043.0,1.9966666666666666
3402-XRIUO,0,0,1,1,0,22,1,1,DSL,Yes,1,0,1,0,0,Month-to-month,1,Mailed check,63.55,1381.0,2.118333333333333
3404-JNXAX,0,0,0,1,1,51,1,1,Fiber optic,No,0,0,1,0,0,Month-to-month,1,Electronic check,80.75,4116.0,2.691666666666667
3407-JMJQQ,0,0,0,1,1,71,1,1,Fiber optic,Yes,1,1,0,1,1,Two year,1,Bank transfer (automatic),109.0,7661.0,3.6333333333333333
3407-QGWLG,0,1,0,0,1,3,1,0,No,No internet service,0,0,0,0,0,Month-to-month,1,Mailed check,20.05,75.0,0.6683333333333333
3410-MHHUM,0,0,0,1,1,44,1,1,Fiber optic,No,1,1,0,0,1,One year,0,Electronic check,94.4,4295.0,3.146666666666667
3410-YOQBQ,0,0,0,0,0,31,1,0,DSL,No,1,1,1,1,1,Two year,0,Mailed check,79.2,2497.0,2.64
3411-WLRSQ,0,0,1,1,0,3,1,0,Fiber optic,No,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),74.6,239.0,2.4866666666666664
3413-BMNZE,0,1,1,0,0,1,1,0,DSL,No,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),45.25,45.0,1.5083333333333333
3413-CSSTH,0,1,0,0,0,41,1,1,DSL,No,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),55.7,2237.0,1.8566666666666667
3413-DHLPB,0,1,0,1,1,60,1,1,Fiber optic,No,1,0,1,1,1,Month-to-month,1,Bank transfer (automatic),103.75,5969.0,3.4583333333333335
3415-TAILE,1,0,0,1,1,2,1,0,DSL,No,0,0,0,1,1,Month-to-month,0,Mailed check,65.7,134.0,2.19
3417-TSCIC,0,1,0,0,0,29,0,0,DSL,No,0,0,0,0,0,One year,1,Mailed check,24.85,788.0,0.8283333333333334
3419-SNJJD,1,0,1,1,0,65,1,1,Fiber optic,Yes,0,1,0,1,1,Month-to-month,0,Bank transfer (automatic),105.25,6786.0,3.5083333333333333
3420-YJLQT,0,0,0,0,0,2,1,1,Fiber optic,No,1,0,0,0,0,Month-to-month,0,Electronic check,79.55,151.0,2.6516666666666664
3420-ZDBMA,0,1,1,0,0,5,1,0,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Mailed check,71.45,371.0,2.381666666666667
3422-GALYP,0,1,0,0,0,2,1,1,Fiber optic,No,1,0,0,0,0,Month-to-month,1,Electronic check,79.45,145.0,2.6483333333333334
3422-LYEPQ,1,1,0,1,1,1,1,0,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,71.0,71.0,2.3666666666666667
3422-WJOYD,0,1,0,1,0,28,1,0,DSL,Yes,0,0,1,0,0,One year,0,Mailed check,54.35,1426.0,1.8116666666666668
3423-HHXAO,0,0,0,1,1,14,1,0,No,No internet service,0,0,0,0,0,One year,1,Mailed check,19.5,272.0,0.65
3424-NMNBO,1,1,1,1,0,58,1,1,Fiber optic,Yes,1,1,0,1,1,One year,1,Electronic check,108.85,6287.0,3.628333333333333
3426-NIYYL,1,1,0,0,0,15,1,1,DSL,No,0,0,0,0,0,Month-to-month,0,Electronic check,51.55,765.0,1.7183333333333333
3427-GGZZI,0,0,0,1,0,19,1,1,Fiber optic,No,1,0,0,0,1,Month-to-month,1,Electronic check,89.1,1620.0,2.9699999999999998
3428-MMGUB,0,1,0,0,0,60,1,1,Fiber optic,No,0,1,0,1,0,Two year,1,Electronic check,89.55,5231.0,2.985
3428-XZMAZ,1,1,0,0,0,1,1,0,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,69.35,69.0,2.3116666666666665
3429-IFLEM,0,0,0,0,0,71,1,0,DSL,Yes,1,1,1,1,0,Two year,0,Credit card (automatic),77.35,5550.0,2.578333333333333
3439-GVUSX,0,1,0,0,0,1,0,0,DSL,No,0,0,0,0,0,Month-to-month,0,Mailed check,24.4,24.0,0.8133333333333332
3440-JPSCL,1,0,0,0,0,6,1,0,Fiber optic,No,0,1,1,1,1,Month-to-month,1,Mailed check,99.95,547.0,3.3316666666666666
3441-CGZJH,0,0,0,1,1,43,0,0,DSL,Yes,0,1,1,1,1,One year,1,Credit card (automatic),60.4,2640.0,2.013333333333333
3442-ZHHCC,0,1,0,0,0,68,1,1,DSL,Yes,1,1,0,0,1,One year,1,Credit card (automatic),76.9,5023.0,2.5633333333333335
3443-KUJWU,0,1,0,1,0,47,1,1,Fiber optic,No,1,1,0,1,1,Month-to-month,1,Electronic check,104.1,5135.0,3.4699999999999998
3445-HXXGF,1,1,1,1,0,58,0,0,DSL,No,1,1,0,0,1,Month-to-month,1,Electronic check,45.3,2651.0,1.51
3446-QDSZF,0,0,0,0,0,4,1,0,DSL,No,0,0,0,1,0,Month-to-month,0,Credit card (automatic),55.5,227.0,1.85
3450-WXOAT,0,1,0,0,0,46,1,0,DSL,No,0,0,0,0,0,Month-to-month,1,Credit card (automatic),45.2,2065.0,1.5066666666666668
3451-VAWLI,0,0,0,1,1,35,1,0,No,No internet service,0,0,0,0,0,Two year,0,Credit card (automatic),19.7,730.0,0.6566666666666666
3452-ABWRL,0,1,1,0,0,47,1,1,Fiber optic,No,0,0,0,1,0,Month-to-month,1,Credit card (automatic),86.05,3865.0,2.868333333333333
3452-FLHYD,0,1,0,1,0,25,1,0,No,No internet service,0,0,0,0,0,One year,1,Bank transfer (automatic),20.95,495.0,0.6983333333333334
3452-GWUIN,0,0,1,1,0,19,1,1,Fiber optic,No,0,0,0,1,1,Month-to-month,1,Electronic check,94.95,1760.0,3.165
3452-SRFEG,0,1,0,0,0,49,1,1,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),74.6,3720.0,2.4866666666666664
3453-RTHJQ,0,1,0,0,0,6,1,0,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,69.1,435.0,2.3033333333333332
3454-JFUBC,0,1,1,0,0,68,1,0,No,No internet service,0,0,0,0,0,Two year,1,Credit card (automatic),20.0,1396.0,0.6666666666666666
3457-PQBYH,0,0,0,1,1,58,1,0,No,No internet service,0,0,0,0,0,Two year,0,Credit card (automatic),20.3,1160.0,0.6766666666666666
3458-IDMFK,0,1,0,0,0,25,1,0,No,No internet service,0,0,0,0,0,Two year,1,Mailed check,20.75,499.0,0.6916666666666667
3460-TJBWI,0,1,0,1,1,24,1,1,No,No internet service,0,0,0,0,0,Two year,0,Mailed check,24.2,609.0,0.8066666666666666
3462-BJQQA,0,0,0,0,0,6,1,1,Fiber optic,No,1,0,0,1,0,Month-to-month,1,Electronic check,89.75,552.0,2.9916666666666667
3466-BYAVD,0,1,0,1,1,15,1,0,DSL,No,1,1,1,0,1,Month-to-month,1,Mailed check,69.5,1071.0,2.316666666666667
3466-RITXD,0,1,0,0,0,26,1,1,Fiber optic,Yes,1,0,0,1,0,Month-to-month,1,Credit card (automatic),92.4,2349.0,3.08
3466-WAESX,0,1,0,0,1,16,1,1,DSL,Yes,1,0,0,0,1,Month-to-month,1,Electronic check,69.1,1083.0,2.3033333333333332
3468-DRVQJ,0,0,0,1,1,10,1,1,DSL,Yes,1,0,0,1,0,One year,0,Electronic check,70.3,676.0,2.3433333333333333
3470-BTGQO,0,1,0,0,1,21,1,0,DSL,No,0,0,0,0,0,Month-to-month,0,Mailed check,45.65,985.0,1.5216666666666667
3470-OBUET,0,0,0,1,1,67,1,1,DSL,Yes,1,0,1,1,0,Two year,0,Credit card (automatic),74.0,4868.0,2.466666666666667
3472-OAOOR,0,1,0,1,1,19,0,0,DSL,Yes,1,0,0,0,0,Month-to-month,1,Mailed check,34.95,610.0,1.165
3472-QPRCH,0,1,0,1,1,40,1,1,No,No internet service,0,0,0,0,0,Two year,0,Credit card (automatic),25.25,1006.0,0.8416666666666667
3473-XIIIT,1,0,0,1,0,16,1,1,Fiber optic,No,1,0,0,1,1,Month-to-month,1,Electronic check,100.0,1534.0,3.3333333333333335
3474-BAFSJ,0,1,0,1,0,57,0,0,DSL,No,1,1,1,1,1,Two year,1,Bank transfer (automatic),57.5,3265.0,1.9166666666666667
3481-JHUZH,0,1,0,1,0,41,1,1,Fiber optic,No,1,0,0,0,0,Month-to-month,1,Electronic check,80.25,3439.0,2.675
3482-ABPKK,0,0,0,0,0,28,1,0,DSL,Yes,0,0,1,0,0,One year,0,Mailed check,54.3,1546.0,1.8099999999999998
3485-REZCX,0,1,0,0,0,64,1,1,Fiber optic,Yes,1,0,0,0,0,One year,1,Credit card (automatic),84.3,5289.0,2.81
3486-HOOGQ,0,0,0,1,1,70,1,1,DSL,Yes,1,1,1,1,0,Two year,0,Bank transfer (automatic),79.7,5743.0,2.6566666666666667
3486-KHMLI,0,1,0,0,1,21,1,1,No,No internet service,0,0,0,0,0,Month-to-month,0,Mailed check,24.7,467.0,0.8233333333333334
3486-NPGST,0,0,0,0,0,36,1,0,No,No internet service,0,0,0,0,0,One year,0,Mailed check,19.55,620.0,0.6516666666666667
3487-EARAT,0,0,0,1,1,70,1,0,DSL,Yes,1,1,1,0,1,One year,0,Credit card (automatic),74.1,5222.0,2.4699999999999998
3488-PGMQJ,1,1,1,0,0,8,1,0,Fiber optic,No,1,0,0,0,0,Month-to-month,1,Electronic check,74.5,606.0,2.4833333333333334
3489-HHPFY,0,0,0,1,0,2,1,1,Fiber optic,No,0,0,0,1,0,Month-to-month,1,Electronic check,84.05,134.0,2.8016666666666667
3489-VSFRD,0,0,0,0,0,56,1,0,DSL,Yes,0,1,1,0,0,One year,1,Credit card (automatic),60.25,3282.0,2.0083333333333333
3494-JCHRQ,1,1,0,0,0,1,1,0,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,70.05,70.0,2.335
3496-LFSZU,0,1,0,1,0,4,1,0,Fiber optic,No,0,0,0,0,0,Month-to-month,0,Electronic check,70.5,294.0,2.35
3498-LZGQZ,0,1,0,1,1,63,1,0,No,No internet service,0,0,0,0,0,Two year,1,Mailed check,19.15,1177.0,0.6383333333333333
3500-NSDOA,0,1,0,1,1,68,1,1,DSL,No,1,0,1,0,1,Two year,0,Credit card (automatic),70.8,4859.0,2.36
3500-RMZLT,1,0,1,0,0,15,1,0,Fiber optic,Yes,0,1,1,0,1,Month-to-month,1,Mailed check,96.3,1426.0,3.21
3503-TYDAY,0,0,0,1,0,43,1,1,Fiber optic,No,1,0,0,0,0,Month-to-month,0,Electronic check,80.45,3398.0,2.6816666666666666
3506-LCJDC,1,1,0,1,1,1,1,0,No,No internet service,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.95,19.0,0.6649999999999999
3506-OVLKD,0,1,0,0,0,35,1,1,No,No internet service,0,0,0,0,0,One year,0,Bank transfer (automatic),26.2,954.0,0.8733333333333333
3507-GASNP,0,1,0,0,1,60,1,0,No,No internet service,0,0,0,0,0,Two year,0,Mailed check,19.95,1189.0,0.6649999999999999
3508-CFVZL,0,0,0,0,0,71,1,1,Fiber optic,Yes,1,1,1,1,1,Two year,0,Mailed check,111.3,7985.0,3.71
3508-VLHCZ,0,0,0,1,1,71,1,1,DSL,Yes,1,1,1,1,1,Two year,1,Credit card (automatic),90.55,6239.0,3.018333333333333
3509-GWQGF,0,1,1,0,0,24,1,0,Fiber optic,No,0,0,0,0,0,Month-to-month,0,Credit card (automatic),70.0,1732.0,2.3333333333333335
3511-APPBJ,0,1,0,0,0,23,1,0,Fiber optic,Yes,0,1,0,1,1,One year,1,Credit card (automatic),99.95,2292.0,3.3316666666666666
3511-BFTJW,0,1,0,1,1,72,0,0,DSL,Yes,1,1,0,0,0,Two year,0,Credit card (automatic),38.5,2763.0,1.2833333333333334
3512-IZIKN,1,0,0,1,0,70,1,1,DSL,Yes,0,1,1,0,0,Two year,0,Credit card (automatic),65.3,4759.0,2.1766666666666667
3518-FSTWG,0,1,1,1,0,72,1,1,Fiber optic,Yes,1,1,0,1,1,Two year,1,Bank transfer (automatic),109.55,7920.0,3.6516666666666664
3518-PZXZQ,0,0,0,1,0,1,1,0,DSL,No,0,0,0,1,0,Month-to-month,1,Mailed check,55.3,55.0,1.8433333333333333
3519-ZKXGG,1,0,0,1,0,3,1,1,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,75.85,256.0,2.5283333333333333
3520-FJGCV,0,1,0,1,1,72,1,1,Fiber optic,Yes,1,1,1,1,1,Two year,1,Credit card (automatic),112.6,8126.0,3.753333333333333
3521-HTQTV,0,1,0,0,0,34,1,1,No,No internet service,0,0,0,0,0,Two year,0,Bank transfer (automatic),26.1,980.0,0.87
3521-MNKLV,0,1,0,0,0,24,1,0,DSL,No,0,1,0,0,0,Month-to-month,1,Mailed check,49.7,1167.0,1.6566666666666667
3521-SYVOR,1,0,0,0,0,37,1,0,DSL,No,0,0,0,1,1,Month-to-month,1,Electronic check,64.75,2345.0,2.158333333333333
3522-CDKHF,0,0,0,1,0,32,1,0,Fiber optic,Yes,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),75.5,2324.0,2.5166666666666666
3523-BRGUW,0,1,1,0,0,26,1,0,No,No internet service,0,0,0,0,0,One year,0,Credit card (automatic),19.3,504.0,0.6433333333333333
3523-QRQLL,1,0,0,1,1,22,1,0,DSL,No,1,0,0,1,1,One year,1,Bank transfer (automatic),69.5,1498.0,2.316666666666667
3524-WQDSG,0,0,0,1,1,43,1,1,Fiber optic,No,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),99.3,4209.0,3.31
3525-DVKFN,0,0,0,0,0,17,1,0,No,No internet service,0,0,0,0,0,Two year,0,Mailed check,19.4,358.0,0.6466666666666666
3528-HFRIQ,0,1,1,1,0,71,0,0,DSL,No,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),52.3,3765.0,1.7433333333333332
3530-CRZSB,0,0,0,0,0,7,1,0,No,No internet service,0,0,0,0,0,Month-to-month,0,Mailed check,20.65,155.0,0.6883333333333332
3530-VWVGU,0,0,0,1,1,22,1,0,No,No internet service,0,0,0,0,0,Month-to-month,0,Mailed check,19.9,400.0,0.6633333333333333
3533-UVMOM,0,1,0,1,0,68,1,0,DSL,Yes,1,1,0,0,1,Two year,0,Bank transfer (automatic),70.95,4741.0,2.365
3536-IQCTX,1,1,1,1,0,32,1,1,Fiber optic,No,0,0,0,0,1,Month-to-month,0,Electronic check,85.3,2661.0,2.8433333333333333
3537-HPKQT,0,0,0,1,0,55,1,1,Fiber optic,No,1,0,0,0,0,Month-to-month,1,Credit card (automatic),77.75,4266.0,2.591666666666667
3537-RYBHH,0,0,1,1,0,47,1,1,DSL,Yes,1,1,0,0,0,Month-to-month,1,Credit card (automatic),67.45,3252.0,2.2483333333333335
3538-WZPHD,1,1,0,0,0,3,0,0,DSL,No,1,0,0,0,0,Month-to-month,1,Electronic check,29.6,79.0,0.9866666666666667
3540-RZJYU,1,0,0,0,0,15,1,0,Fiber optic,Yes,0,0,0,1,0,Month-to-month,0,Electronic check,86.2,1270.0,2.8733333333333335
3541-ZNUHK,0,0,0,1,1,55,1,1,Fiber optic,Yes,1,0,0,0,0,Month-to-month,1,Electronic check,85.1,4600.0,2.8366666666666664
3544-FBCAS,0,0,0,1,1,72,1,1,DSL,Yes,1,1,0,1,1,Two year,1,Credit card (automatic),83.6,5959.0,2.7866666666666666
3545-CNWRG,0,0,0,1,1,49,1,1,Fiber optic,No,1,0,0,1,1,Month-to-month,1,Electronic check,98.35,4889.0,3.2783333333333333
3546-GHEAE,0,1,0,0,0,7,1,0,No,No internet service,0,0,0,0,0,Two year,0,Mailed check,19.45,165.0,0.6483333333333333
3547-LQRIK,0,0,0,1,0,47,1,1,No,No internet service,0,0,0,0,0,One year,0,Electronic check,26.9,1250.0,0.8966666666666666
3549-ZTMNH,0,1,0,1,1,12,1,1,No,No internet service,0,0,0,0,0,Two year,1,Bank transfer (automatic),24.0,269.0,0.8
3550-SAHFP,1,0,0,0,0,33,1,1,Fiber optic,No,0,0,0,0,1,Month-to-month,1,Electronic check,83.35,2757.0,2.7783333333333333
3551-GAEGL,0,1,0,1,1,34,0,0,DSL,Yes,0,0,0,0,0,One year,0,Bank transfer (automatic),30.4,938.0,1.0133333333333332
3551-HUAZH,1,1,1,0,0,1,1,1,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,74.4,74.0,2.48
3552-CTCYF,0,1,0,1,1,63,1,1,Fiber optic,No,1,1,0,1,1,Two year,1,Bank transfer (automatic),104.8,6597.0,3.493333333333333
3556-BVQGL,0,0,0,1,0,20,1,0,No,No internet service,0,0,0,0,0,One year,1,Mailed check,20.0,416.0,0.6666666666666666
3557-HTYWR,0,0,0,0,0,47,1,1,DSL,Yes,1,0,1,0,1,Two year,0,Mailed check,74.05,3496.0,2.4683333333333333
3563-SVYLG,0,1,0,1,1,68,1,0,DSL,Yes,1,1,1,0,0,Two year,0,Credit card (automatic),62.65,4375.0,2.0883333333333334
3565-UNOCC,1,0,1,1,0,29,1,1,Fiber optic,No,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),99.05,2952.0,3.3016666666666667
3566-CAAYU,0,0,0,1,1,64,0,0,DSL,No,1,1,1,0,1,Two year,0,Electronic check,49.85,3210.0,1.6616666666666666
3566-HJGPK,0,1,0,0,0,1,1,0,DSL,No,0,0,0,0,0,Month-to-month,1,Mailed check,45.55,45.0,1.5183333333333333
3566-VVORZ,0,0,0,1,0,12,1,0,DSL,No,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),45.9,505.0,1.53
3567-PQTSO,0,1,0,1,1,53,1,1,Fiber optic,No,1,1,0,1,1,One year,1,Electronic check,105.25,5576.0,3.5083333333333333
3569-EDBPQ,0,0,0,0,0,24,1,1,Fiber optic,Yes,0,0,1,0,0,Month-to-month,1,Electronic check,84.35,1938.0,2.8116666666666665
3569-JFODW,0,0,0,1,1,72,1,1,DSL,Yes,1,1,1,1,1,Two year,0,Credit card (automatic),90.95,6652.0,3.0316666666666667
3569-VLDHH,0,1,0,1,1,66,1,0,DSL,Yes,1,1,1,1,0,One year,1,Electronic check,75.1,5013.0,2.503333333333333
3570-YUEKJ,0,0,0,0,0,42,1,0,DSL,No,1,0,0,0,0,Month-to-month,1,Electronic check,49.55,2077.0,1.6516666666666666
3571-DPYUH,0,1,0,1,1,58,1,1,Fiber optic,No,1,0,1,1,0,One year,1,Credit card (automatic),94.7,5430.0,3.1566666666666667
3571-RFHAR,1,1,0,0,0,65,1,1,Fiber optic,No,1,1,1,1,1,Month-to-month,1,Electronic check,109.15,6941.0,3.6383333333333336
3572-UOLYZ,0,0,0,0,1,46,1,1,Fiber optic,No,0,1,1,0,0,Month-to-month,1,Bank transfer (automatic),84.8,3958.0,2.8266666666666667
3572-UUHRS,0,1,0,0,0,45,1,0,No,No internet service,0,0,0,0,0,One year,0,Bank transfer (automatic),18.85,867.0,0.6283333333333334
3577-AMVUX,0,1,0,0,0,1,1,0,DSL,No,0,1,1,0,0,Month-to-month,0,Mailed check,55.05,55.0,1.835
3580-GICBM,0,0,0,1,1,61,1,1,No,No internet service,0,0,0,0,0,Two year,1,Mailed check,24.2,1445.0,0.8066666666666666
3580-HYCSP,0,1,0,1,1,72,1,1,Fiber optic,Yes,1,1,0,1,1,Two year,1,Bank transfer (automatic),110.3,7966.0,3.6766666666666667
3580-REOAC,1,1,0,0,0,10,1,0,DSL,No,0,0,0,0,0,Month-to-month,1,Credit card (automatic),44.85,435.0,1.495
3583-EKAPL,1,1,0,0,0,1,1,0,DSL,No,0,0,0,0,1,Month-to-month,1,Electronic check,55.0,55.0,1.8333333333333333
3583-KRKMD,0,1,0,0,0,18,1,0,Fiber optic,No,0,0,1,0,0,Month-to-month,1,Bank transfer (automatic),75.9,1373.0,2.5300000000000002
3584-WKTTW,0,1,0,1,0,51,1,1,Fiber optic,Yes,0,1,1,1,1,One year,1,Electronic check,111.55,5720.0,3.7183333333333333
3585-ISXZP,1,0,0,0,0,8,1,1,Fiber optic,No,0,0,0,1,1,Month-to-month,0,Bank transfer (automatic),95.65,778.0,3.1883333333333335
3585-YNADK,0,0,0,1,0,57,1,1,DSL,No,1,1,1,1,0,One year,0,Bank transfer (automatic),74.6,4368.0,2.4866666666666664
3587-PMCOY,0,1,0,0,0,10,1,0,Fiber optic,Yes,0,1,0,1,1,One year,1,Electronic check,98.9,1064.0,3.296666666666667
3588-WSTTJ,0,0,1,0,0,35,1,1,Fiber optic,Yes,0,0,0,1,1,Month-to-month,1,Electronic check,99.05,3554.0,3.3016666666666667
3589-PPVKW,0,1,0,0,0,9,1,0,DSL,No,0,0,0,0,0,Month-to-month,1,Mailed check,44.4,348.0,1.48
3590-DWSLF,0,0,0,0,0,70,1,1,Fiber optic,Yes,1,1,1,1,1,One year,0,Credit card (automatic),115.55,8127.0,3.8516666666666666
3590-TCXTB,0,1,0,0,0,1,1,0,No,No internet service,0,0,0,0,0,Month-to-month,0,Mailed check,20.35,20.0,0.6783333333333333
3594-BDSOA,0,0,0,1,0,24,1,0,No,No internet service,0,0,0,0,0,One year,0,Credit card (automatic),20.4,482.0,0.6799999999999999
3594-IVHJZ,0,0,0,0,0,2,1,0,No,No internet service,0,0,0,0,0,Month-to-month,1,Mailed check,20.45,42.0,0.6816666666666666
3594-KADLU,0,1,0,1,0,3,0,0,DSL,Yes,0,0,1,0,0,Month-to-month,0,Mailed check,35.1,101.0,1.1700000000000002
3594-UVONA,1,0,0,0,0,35,1,1,DSL,Yes,0,1,1,1,1,One year,1,Credit card (automatic),85.95,3110.0,2.865
3597-MVHJT,0,0,0,0,0,27,1,1,Fiber optic,No,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),95.6,2595.0,3.1866666666666665
3597-YASZG,0,0,1,1,0,70,1,1,Fiber optic,No,1,0,1,1,1,Two year,1,Bank transfer (automatic),104.45,7349.0,3.481666666666667
3601-UTZXO,0,1,0,1,1,41,1,0,No,No internet service,0,0,0,0,0,One year,0,Bank transfer (automatic),19.5,798.0,0.65
3604-WLABM,0,0,0,0,0,10,1,0,DSL,No,0,1,1,0,0,Month-to-month,0,Electronic check,54.25,583.0,1.8083333333333333
3605-JISKB,0,1,1,1,0,55,1,1,DSL,Yes,1,0,0,0,0,One year,0,Credit card (automatic),60.0,3316.0,2.0
3606-SBKRY,0,1,0,0,0,31,0,0,DSL,No,0,1,0,1,1,One year,1,Electronic check,50.05,1523.0,1.6683333333333332
3606-TWKGI,1,1,1,0,0,13,1,1,Fiber optic,No,1,1,0,1,1,Month-to-month,1,Electronic check,106.9,1364.0,3.5633333333333335
3612-YUNGG,0,1,0,1,1,64,1,1,Fiber optic,No,1,1,1,1,1,Two year,1,Credit card (automatic),109.2,6741.0,3.64
3612-YVGSJ,0,0,0,1,0,71,1,1,No,No internet service,0,0,0,0,0,Two year,1,Credit card (automatic),24.45,1681.0,0.815
3617-XLSGQ,0,0,0,1,1,66,1,1,Fiber optic,Yes,1,1,0,1,1,Two year,0,Bank transfer (automatic),109.25,7082.0,3.6416666666666666
3620-EHIMZ,0,0,0,1,1,52,1,0,No,No internet service,0,0,0,0,0,Two year,0,Mailed check,19.35,1031.0,0.645
3620-MWJNE,0,1,0,0,0,2,1,0,DSL,Yes,0,0,1,0,0,Month-to-month,1,Mailed check,54.45,87.0,1.8150000000000002
3621-CEOVK,1,0,1,1,0,14,1,1,Fiber optic,No,1,0,0,1,1,Month-to-month,1,Electronic check,100.2,1369.0,3.3400000000000003
3621-CHYVB,0,0,0,1,0,57,0,0,DSL,Yes,0,1,1,0,1,Month-to-month,1,Bank transfer (automatic),49.9,2782.0,1.6633333333333333
3623-FQBOX,0,1,0,0,0,21,1,0,No,No internet service,0,0,0,0,0,Month-to-month,1,Mailed check,19.95,416.0,0.6649999999999999
3627-FCRDW,1,0,0,0,0,9,1,0,Fiber optic,No,0,0,0,0,0,Month-to-month,0,Electronic check,71.0,672.0,2.3666666666666667
3627-FHKBK,1,0,0,0,0,1,1,0,Fiber optic,Yes,0,0,0,0,0,Month-to-month,0,Mailed check,75.3,75.0,2.51
3629-WEAAM,0,0,0,0,0,8,1,0,DSL,No,0,1,1,0,1,Month-to-month,0,Mailed check,64.1,504.0,2.1366666666666663
3629-ZNKXA,0,1,1,0,0,17,1,0,Fiber optic,No,1,1,0,1,1,Month-to-month,1,Electronic check,101.8,1752.0,3.393333333333333
3633-CDBUW,0,1,0,0,1,17,1,0,DSL,No,1,1,1,1,1,One year,0,Electronic check,80.85,1445.0,2.695
3635-JBPSG,0,0,0,0,0,15,0,0,DSL,No,1,0,0,0,1,Two year,1,Mailed check,38.8,603.0,1.2933333333333332
3635-QQRQD,0,1,0,0,0,62,1,0,No,No internet service,0,0,0,0,0,Two year,1,Credit card (automatic),20.05,1201.0,0.6683333333333333
3638-DIMPH,0,0,0,1,0,13,1,0,DSL,No,0,0,0,0,0,One year,0,Electronic check,43.8,592.0,1.46
3638-VBZTA,0,1,0,0,1,68,1,1,DSL,Yes,1,0,1,1,1,Two year,1,Bank transfer (automatic),86.5,5882.0,2.8833333333333333
3638-WEABW,0,0,0,1,0,58,1,1,DSL,No,1,0,1,0,0,Two year,1,Credit card (automatic),59.9,3505.0,1.9966666666666666
3639-XJHKQ,0,0,0,0,1,19,1,0,DSL,Yes,1,1,0,0,0,Month-to-month,1,Electronic check,60.6,1297.0,2.02
3640-JQGJG,0,1,0,1,1,13,1,0,DSL,No,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),44.8,559.0,1.4933333333333332
3640-PHQXK,1,0,0,0,0,31,1,1,Fiber optic,No,0,1,0,0,1,Month-to-month,1,Electronic check,89.9,2806.0,2.996666666666667
3642-BYHDO,0,0,0,1,1,71,1,0,No,No internet service,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.9,1389.0,0.6633333333333333
